DATETIME,GHI,DNI,DHI,CLOUD_OPACITY,AIR_TEMP,QGEN
2020-09-30 17:00:00,191,92,162,15,20.6,111.0
2020-09-30 18:00:00,42,0,42,21,20.0,44.0
2020-09-30 19:00:00,0,0,0,8,19.7,0.0
2020-09-30 20:00:00,0,0,0,49,19.4,0.0
2020-09-30 21:00:00,0,0,0,28,19.4,0.0
2020-09-30 22:00:00,0,0,0,14,19.2,0.0
2020-09-30 23:00:00,0,0,0,16,19.0,0.0
2020-10-01 00:00:00,0,0,0,0,18.8,0.0
2020-10-01 01:00:00,0,0,0,0,18.8,0.0
2020-10-01 02:00:00,0,0,0,24,18.7,0.0
2020-10-01 03:00:00,0,0,0,48,18.6,0.0
2020-10-01 04:00:00,0,0,0,21,18.5,0.0
2020-10-01 05:00:00,0,0,0,32,18.5,0.0
2020-10-01 06:00:00,0,0,0,47,18.2,0.0
2020-10-01 07:00:00,15,4,15,10,18.2,0.0
2020-10-01 08:00:00,132,27,125,21,18.5,19.0
2020-10-01 09:00:00,148,0,148,55,19.1,53.0
2020-10-01 10:00:00,250,2,249,49,19.6,100.0
2020-10-01 11:00:00,402,10,395,36,19.9,184.0
2020-10-01 12:00:00,388,6,383,46,20.2,220.0
2020-10-01 13:00:00,550,85,483,25,20.6,225.0
2020-10-01 14:00:00,654,494,287,5,20.9,202.0
2020-10-01 15:00:00,463,147,369,19,21.2,138.0
2020-10-01 16:00:00,343,156,266,16,21.1,140.0
2020-10-01 17:00:00,182,102,149,16,20.7,90.0
2020-10-01 18:00:00,36,14,34,27,20.5,14.0
2020-10-01 19:00:00,0,0,0,31,20.1,0.0
2020-10-01 20:00:00,0,0,0,35,20.0,0.0
2020-10-01 21:00:00,0,0,0,46,19.8,0.0
2020-10-01 22:00:00,0,0,0,17,19.6,0.0
2020-10-01 23:00:00,0,0,0,2,19.4,0.0
2020-10-02 00:00:00,0,0,0,0,19.2,0.0
2020-10-02 01:00:00,0,0,0,1,19.0,0.0
2020-10-02 02:00:00,0,0,0,0,18.9,0.0
2020-10-02 03:00:00,0,0,0,0,18.8,0.0
2020-10-02 04:00:00,0,0,0,0,18.8,0.0
2020-10-02 05:00:00,0,0,0,0,18.8,0.0
2020-10-02 06:00:00,0,0,0,34,19.1,0.0
2020-10-02 07:00:00,15,3,15,16,19.4,1.0
2020-10-02 08:00:00,158,236,96,2,20.0,61.0
2020-10-02 09:00:00,328,329,183,5,21.1,179.0
2020-10-02 10:00:00,443,232,303,15,21.7,241.0
2020-10-02 11:00:00,516,149,410,21,21.9,224.0
2020-10-02 12:00:00,562,175,426,23,22.1,260.0
2020-10-02 13:00:00,426,40,394,42,22.4,164.0
2020-10-02 14:00:00,375,7,370,45,22.3,199.0
2020-10-02 15:00:00,294,1,293,48,22.5,187.0
2020-10-02 16:00:00,308,188,217,23,22.5,215.0
2020-10-02 17:00:00,155,18,150,27,22.2,144.0
2020-10-02 18:00:00,28,0,28,48,21.8,35.0
2020-10-02 19:00:00,0,0,0,75,21.4,0.0
2020-10-02 20:00:00,0,0,0,80,21.1,0.0
2020-10-02 21:00:00,0,0,0,35,21.0,0.0
2020-10-02 22:00:00,0,0,0,57,20.9,0.0
2020-10-02 23:00:00,0,0,0,64,20.7,0.0
2020-10-03 00:00:00,0,0,0,65,20.6,0.0
2020-10-03 01:00:00,0,0,0,55,20.6,0.0
2020-10-03 02:00:00,0,0,0,65,20.7,0.0
2020-10-03 03:00:00,0,0,0,76,20.8,0.0
2020-10-03 04:00:00,0,0,0,62,20.7,0.0
2020-10-03 05:00:00,0,0,0,62,20.8,0.0
2020-10-03 06:00:00,0,0,0,88,20.6,0.0
2020-10-03 07:00:00,6,0,6,71,20.4,0.0
2020-10-03 08:00:00,66,0,66,56,20.4,13.0
2020-10-03 09:00:00,295,206,200,15,20.8,69.0
2020-10-03 10:00:00,448,264,288,13,21.2,203.0
2020-10-03 11:00:00,564,324,335,12,21.9,238.0
2020-10-03 12:00:00,565,163,439,21,22.2,195.0
2020-10-03 13:00:00,590,219,419,19,22.1,284.0
2020-10-03 14:00:00,597,384,316,11,22.3,298.0
2020-10-03 15:00:00,513,415,252,9,22.6,279.0
2020-10-03 16:00:00,359,301,209,11,22.5,214.0
2020-10-03 17:00:00,137,0,136,37,22.2,68.0
2020-10-03 18:00:00,22,0,22,56,21.8,11.0
2020-10-03 19:00:00,0,0,0,73,21.3,0.0
2020-10-03 20:00:00,0,0,0,60,21.0,0.0
2020-10-03 21:00:00,0,0,0,66,20.9,0.0
2020-10-03 22:00:00,0,0,0,68,20.8,0.0
2020-10-03 23:00:00,0,0,0,46,20.8,0.0
2020-10-04 00:00:00,0,0,0,81,20.7,0.0
2020-10-04 01:00:00,0,0,0,78,20.7,0.0
2020-10-04 02:00:00,0,0,0,64,20.5,0.0
2020-10-04 03:00:00,0,0,0,70,20.2,0.0
2020-10-04 04:00:00,0,0,0,61,20.2,0.0
2020-10-04 05:00:00,0,0,0,60,20.3,0.0
2020-10-04 06:00:00,0,0,0,70,20.4,0.0
2020-10-04 07:00:00,7,0,7,65,20.4,0.0
2020-10-04 08:00:00,102,0,102,38,20.6,5.0
2020-10-04 09:00:00,49,0,49,86,20.8,10.0
2020-10-04 10:00:00,253,0,253,52,21.2,64.0
2020-10-04 11:00:00,339,2,338,48,21.6,107.0
2020-10-04 12:00:00,271,0,271,62,21.2,110.0
2020-10-04 13:00:00,262,0,262,64,20.5,79.0
2020-10-04 14:00:00,290,0,290,58,20.5,135.0
2020-10-04 15:00:00,110,0,110,81,20.5,21.0
2020-10-04 16:00:00,127,0,127,69,20.9,21.0
2020-10-04 17:00:00,94,0,94,52,20.7,21.0
2020-10-04 18:00:00,20,0,20,55,20.4,6.0
2020-10-04 19:00:00,0,0,0,91,20.1,0.0
2020-10-04 20:00:00,0,0,0,66,20.1,0.0
2020-10-04 21:00:00,0,0,0,51,19.1,0.0
2020-10-04 22:00:00,0,0,0,76,18.1,0.0
2020-10-04 23:00:00,0,0,0,72,17.5,0.0
2020-10-05 00:00:00,0,0,0,76,17.2,0.0
2020-10-05 01:00:00,0,0,0,68,16.7,0.0
2020-10-05 02:00:00,0,0,0,58,16.4,0.0
2020-10-05 03:00:00,0,0,0,42,16.1,0.0
2020-10-05 04:00:00,0,0,0,30,15.9,0.0
2020-10-05 05:00:00,0,0,0,16,15.7,0.0
2020-10-05 06:00:00,0,0,0,23,15.5,0.0
2020-10-05 07:00:00,17,16,15,8,15.4,1.0
2020-10-05 08:00:00,193,516,65,0,15.8,76.0
2020-10-05 09:00:00,399,713,89,0,16.2,197.0
2020-10-05 10:00:00,579,802,104,0,16.6,274.0
2020-10-05 11:00:00,709,845,114,0,17.0,308.0
2020-10-05 12:00:00,778,858,121,0,17.6,325.0
2020-10-05 13:00:00,782,850,125,0,18.1,328.0
2020-10-05 14:00:00,689,682,194,5,18.2,318.0
2020-10-05 15:00:00,597,752,129,1,18.0,273.0
2020-10-05 16:00:00,374,398,181,14,17.8,254.0
2020-10-05 17:00:00,157,21,150,33,17.5,124.0
2020-10-05 18:00:00,38,17,37,16,17.0,33.0
2020-10-05 19:00:00,0,0,0,21,16.5,0.0
2020-10-05 20:00:00,0,0,0,39,16.4,0.0
2020-10-05 21:00:00,0,0,0,65,16.5,0.0
2020-10-05 22:00:00,0,0,0,50,16.6,0.0
2020-10-05 23:00:00,0,0,0,78,16.6,0.0
2020-10-06 00:00:00,0,0,0,67,16.5,0.0
2020-10-06 01:00:00,0,0,0,56,16.4,0.0
2020-10-06 02:00:00,0,0,0,44,16.4,0.0
2020-10-06 03:00:00,0,0,0,31,16.4,0.0
2020-10-06 04:00:00,0,0,0,17,16.1,0.0
2020-10-06 05:00:00,0,0,0,3,15.8,0.0
2020-10-06 06:00:00,0,0,0,19,15.4,0.0
2020-10-06 07:00:00,15,13,14,7,15.1,1.0
2020-10-06 08:00:00,186,469,71,0,15.3,80.0
2020-10-06 09:00:00,393,674,102,0,16.0,208.0
2020-10-06 10:00:00,573,769,121,0,16.5,274.0
2020-10-06 11:00:00,704,816,133,0,16.8,290.0
2020-10-06 12:00:00,777,837,140,0,17.2,331.0
2020-10-06 13:00:00,783,835,142,0,17.6,333.0
2020-10-06 14:00:00,723,812,139,0,17.8,322.0
2020-10-06 15:00:00,601,762,131,0,17.8,302.0
2020-10-06 16:00:00,404,520,156,7,17.8,244.0
2020-10-06 17:00:00,231,514,82,0,17.7,132.0
2020-10-06 18:00:00,29,58,21,40,17.2,37.0
2020-10-06 19:00:00,0,0,0,35,16.8,0.0
2020-10-06 20:00:00,0,0,0,49,16.7,0.0
2020-10-06 21:00:00,0,0,0,42,16.9,0.0
2020-10-06 22:00:00,0,0,0,55,16.9,0.0
2020-10-06 23:00:00,0,0,0,62,16.8,0.0
2020-10-07 00:00:00,0,0,0,58,16.2,0.0
2020-10-07 01:00:00,0,0,0,51,16.0,0.0
2020-10-07 02:00:00,0,0,0,50,15.6,0.0
2020-10-07 03:00:00,0,0,0,55,15.2,0.0
2020-10-07 04:00:00,0,0,0,38,14.9,0.0
2020-10-07 05:00:00,0,0,0,41,14.7,0.0
2020-10-07 06:00:00,0,0,0,43,14.5,0.0
2020-10-07 07:00:00,13,23,11,17,14.5,0.0
2020-10-07 08:00:00,180,459,69,0,15.1,68.0
2020-10-07 09:00:00,376,622,111,1,16.2,195.0
2020-10-07 10:00:00,491,444,231,13,16.9,199.0
2020-10-07 11:00:00,640,594,227,8,17.5,234.0
2020-10-07 12:00:00,767,844,128,0,18.3,284.0
2020-10-07 13:00:00,745,752,170,3,19.0,306.0
2020-10-07 14:00:00,542,265,354,23,19.3,257.0
2020-10-07 15:00:00,520,466,236,11,19.5,211.0
2020-10-07 16:00:00,413,647,112,0,19.5,237.0
2020-10-07 17:00:00,166,102,136,24,19.0,114.0
2020-10-07 18:00:00,26,11,25,40,18.6,13.0
2020-10-07 19:00:00,0,0,0,65,18.5,0.0
2020-10-07 20:00:00,0,0,0,46,18.7,0.0
2020-10-07 21:00:00,0,0,0,19,18.7,0.0
2020-10-07 22:00:00,0,0,0,9,18.5,0.0
2020-10-07 23:00:00,0,0,0,1,18.3,0.0
2020-10-08 00:00:00,0,0,0,0,18.1,0.0
2020-10-08 01:00:00,0,0,0,0,17.7,0.0
2020-10-08 02:00:00,0,0,0,0,17.4,0.0
2020-10-08 03:00:00,0,0,0,0,17.1,0.0
2020-10-08 04:00:00,0,0,0,1,17.0,0.0
2020-10-08 05:00:00,0,0,0,1,16.8,0.0
2020-10-08 06:00:00,0,0,0,21,16.6,0.0
2020-10-08 07:00:00,15,38,12,3,15.8,1.0
2020-10-08 08:00:00,188,545,58,0,15.9,77.0
2020-10-08 09:00:00,393,736,80,0,17.1,201.0
2020-10-08 10:00:00,571,823,93,0,18.0,269.0
2020-10-08 11:00:00,701,866,101,0,18.9,298.0
2020-10-08 12:00:00,771,883,106,0,19.9,315.0
2020-10-08 13:00:00,776,877,109,0,20.3,316.0
2020-10-08 14:00:00,715,852,110,0,19.8,306.0
2020-10-08 15:00:00,594,803,106,0,20.1,282.0
2020-10-08 16:00:00,425,716,94,0,20.2,247.0
2020-10-08 17:00:00,225,550,71,0,20.2,168.0
2020-10-08 18:00:00,36,108,25,17,19.8,52.0
2020-10-08 19:00:00,0,0,0,0,19.4,0.0
2020-10-08 20:00:00,0,0,0,0,18.5,0.0
2020-10-08 21:00:00,0,0,0,0,18.1,0.0
2020-10-08 22:00:00,0,0,0,0,17.3,0.0
2020-10-08 23:00:00,0,0,0,0,17.1,0.0
2020-10-09 00:00:00,0,0,0,6,16.8,0.0
2020-10-09 01:00:00,0,0,0,0,16.6,0.0
2020-10-09 02:00:00,0,0,0,9,16.7,0.0
2020-10-09 03:00:00,0,0,0,13,16.4,0.0
2020-10-09 04:00:00,0,0,0,6,15.9,0.0
2020-10-09 05:00:00,0,0,0,6,15.7,0.0
2020-10-09 06:00:00,0,0,0,4,15.6,0.0
2020-10-09 07:00:00,14,41,11,1,15.7,1.0
2020-10-09 08:00:00,182,496,65,0,16.4,77.0
2020-10-09 09:00:00,383,680,96,0,16.8,197.0
2020-10-09 10:00:00,555,749,123,1,17.1,261.0
2020-10-09 11:00:00,638,598,226,8,17.6,278.0
2020-10-09 12:00:00,669,496,298,12,17.9,300.0
2020-10-09 13:00:00,768,849,127,0,18.0,287.0
2020-10-09 14:00:00,711,838,120,0,18.3,318.0
2020-10-09 15:00:00,592,800,109,0,18.4,294.0
2020-10-09 16:00:00,423,718,95,0,18.2,258.0
2020-10-09 17:00:00,222,547,71,0,18.0,182.0
2020-10-09 18:00:00,33,99,22,18,17.6,60.0
2020-10-09 19:00:00,0,0,0,0,17.3,0.0
2020-10-09 20:00:00,0,0,0,0,17.1,0.0
2020-10-09 21:00:00,0,0,0,0,17.1,0.0
2020-10-09 22:00:00,0,0,0,6,17.4,0.0
2020-10-09 23:00:00,0,0,0,0,17.6,0.0
2020-10-10 00:00:00,0,0,0,0,17.3,0.0
2020-10-10 01:00:00,0,0,0,0,17.0,0.0
2020-10-10 02:00:00,0,0,0,11,16.7,0.0
2020-10-10 03:00:00,0,0,0,5,16.6,0.0
2020-10-10 04:00:00,0,0,0,9,16.4,0.0
2020-10-10 05:00:00,0,0,0,17,16.3,0.0
2020-10-10 06:00:00,0,0,0,30,16.2,0.0
2020-10-10 07:00:00,11,16,10,6,16.0,1.0
2020-10-10 08:00:00,163,383,73,1,16.5,68.0
2020-10-10 09:00:00,352,535,127,3,17.4,190.0
2020-10-10 10:00:00,538,706,133,0,18.1,244.0
2020-10-10 11:00:00,662,741,155,1,18.6,284.0
2020-10-10 12:00:00,729,756,165,1,19.0,301.0
2020-10-10 13:00:00,708,658,214,4,19.2,317.0
2020-10-10 14:00:00,666,700,176,2,19.3,307.0
2020-10-10 15:00:00,526,543,202,6,19.3,286.0
2020-10-10 16:00:00,398,623,117,0,19.1,242.0
2020-10-10 17:00:00,203,443,82,0,18.9,166.0
2020-10-10 18:00:00,28,62,21,19,18.4,49.0
2020-10-10 19:00:00,0,0,0,0,18.1,0.0
2020-10-10 20:00:00,0,0,0,0,18.0,0.0
2020-10-10 21:00:00,0,0,0,0,18.1,0.0
2020-10-10 22:00:00,0,0,0,5,18.1,0.0
2020-10-10 23:00:00,0,0,0,3,18.1,0.0
2020-10-11 00:00:00,0,0,0,22,18.5,0.0
2020-10-11 01:00:00,0,0,0,26,18.7,0.0
2020-10-11 02:00:00,0,0,0,1,18.8,0.0
2020-10-11 03:00:00,0,0,0,32,18.6,0.0
2020-10-11 04:00:00,0,0,0,63,18.2,0.0
2020-10-11 05:00:00,0,0,0,47,17.9,0.0
2020-10-11 06:00:00,0,0,0,44,17.4,0.0
2020-10-11 07:00:00,8,0,8,34,17.1,0.0
2020-10-11 08:00:00,115,19,110,29,17.3,28.0
2020-10-11 09:00:00,355,616,98,1,18.0,133.0
2020-10-11 10:00:00,528,725,114,0,18.8,243.0
2020-10-11 11:00:00,380,42,352,42,19.6,187.0
2020-10-11 12:00:00,512,167,389,29,20.2,230.0
2020-10-11 13:00:00,540,190,397,26,20.8,186.0
2020-10-11 14:00:00,529,260,349,21,21.0,172.0
2020-10-11 15:00:00,431,251,283,22,20.8,267.0
2020-10-11 16:00:00,295,231,190,24,20.5,206.0
2020-10-11 17:00:00,137,26,131,29,20.2,71.0
2020-10-11 18:00:00,23,20,21,31,19.7,46.0
2020-10-11 19:00:00,0,0,0,45,19.4,0.0
2020-10-11 20:00:00,0,0,0,25,19.1,0.0
2020-10-11 21:00:00,0,0,0,27,18.9,0.0
2020-10-11 22:00:00,0,0,0,18,18.7,0.0
2020-10-11 23:00:00,0,0,0,9,18.7,0.0
2020-10-12 00:00:00,0,0,0,7,18.6,0.0
2020-10-12 01:00:00,0,0,0,8,18.5,0.0
2020-10-12 02:00:00,0,0,0,29,18.5,0.0
2020-10-12 03:00:00,0,0,0,29,18.5,0.0
2020-10-12 04:00:00,0,0,0,39,18.6,0.0
2020-10-12 05:00:00,0,0,0,20,18.5,0.0
2020-10-12 06:00:00,0,0,0,23,18.4,0.0
2020-10-12 07:00:00,8,4,8,15,18.3,1.0
2020-10-12 08:00:00,108,26,101,23,18.7,46.0
2020-10-12 09:00:00,293,260,184,10,19.2,139.0
2020-10-12 10:00:00,373,87,324,24,19.5,160.0
2020-10-12 11:00:00,575,460,265,6,19.5,248.0
2020-10-12 12:00:00,501,131,403,27,19.7,224.0
2020-10-12 13:00:00,679,614,223,0,19.8,317.0
2020-10-12 14:00:00,611,554,228,0,19.7,310.0
2020-10-12 15:00:00,487,458,216,0,19.6,271.0
2020-10-12 16:00:00,309,269,190,2,19.4,199.0
2020-10-12 17:00:00,128,83,105,8,19.2,104.0
2020-10-12 18:00:00,16,0,16,19,18.8,10.0
2020-10-12 19:00:00,0,0,0,1,18.1,0.0
2020-10-12 20:00:00,0,0,0,11,17.6,0.0
2020-10-12 21:00:00,0,0,0,32,17.4,0.0
2020-10-12 22:00:00,0,0,0,7,17.2,0.0
2020-10-12 23:00:00,0,0,0,24,17.0,0.0
2020-10-13 00:00:00,0,0,0,33,16.8,0.0
2020-10-13 01:00:00,0,0,0,27,16.5,0.0
2020-10-13 02:00:00,0,0,0,22,16.3,0.0
2020-10-13 03:00:00,0,0,0,34,16.2,0.0
2020-10-13 04:00:00,0,0,0,43,16.1,0.0
2020-10-13 05:00:00,0,0,0,50,16.0,0.0
2020-10-13 06:00:00,0,0,0,56,16.0,0.0
2020-10-13 07:00:00,4,0,4,38,16.2,0.0
2020-10-13 08:00:00,69,0,69,55,16.4,8.0
2020-10-13 09:00:00,116,0,116,65,16.8,46.0
2020-10-13 10:00:00,359,213,237,31,17.1,91.0
2020-10-13 11:00:00,195,0,195,70,17.3,76.0
2020-10-13 12:00:00,636,464,296,10,17.4,252.0
2020-10-13 13:00:00,380,61,334,47,17.5,183.0
2020-10-13 14:00:00,431,80,375,35,17.5,201.0
2020-10-13 15:00:00,350,75,304,36,17.3,131.0
2020-10-13 16:00:00,228,1,228,41,17.0,112.0
2020-10-13 17:00:00,157,261,91,19,17.1,70.0
2020-10-13 18:00:00,23,42,20,4,16.9,32.0
2020-10-13 19:00:00,0,0,0,46,16.8,0.0
2020-10-13 20:00:00,0,0,0,30,16.8,0.0
2020-10-13 21:00:00,0,0,0,26,17.1,0.0
2020-10-13 22:00:00,0,0,0,46,17.2,0.0
2020-10-13 23:00:00,0,0,0,24,16.9,0.0
2020-10-14 00:00:00,0,0,0,28,16.8,0.0
2020-10-14 01:00:00,0,0,0,26,16.6,0.0
2020-10-14 02:00:00,0,0,0,31,16.7,0.0
2020-10-14 03:00:00,0,0,0,29,16.5,0.0
2020-10-14 04:00:00,0,0,0,28,16.4,0.0
2020-10-14 05:00:00,0,0,0,26,16.2,0.0
2020-10-14 06:00:00,0,0,0,38,16.0,0.0
2020-10-14 07:00:00,5,0,5,35,16.1,0.0
2020-10-14 08:00:00,70,35,61,49,16.4,14.0
2020-10-14 09:00:00,208,109,165,33,16.8,109.0
2020-10-14 10:00:00,429,294,265,11,17.2,205.0
2020-10-14 11:00:00,555,402,287,8,17.8,246.0
2020-10-14 12:00:00,610,405,313,9,18.3,253.0
2020-10-14 13:00:00,614,424,302,8,18.3,273.0
2020-10-14 14:00:00,609,568,222,0,18.3,270.0
2020-10-14 15:00:00,490,492,205,0,18.2,271.0
2020-10-14 16:00:00,329,384,162,0,18.4,233.0
2020-10-14 17:00:00,148,196,98,0,18.3,147.0
2020-10-14 18:00:00,16,11,15,5,17.7,31.0
2020-10-14 19:00:00,0,0,0,8,17.2,0.0
2020-10-14 20:00:00,0,0,0,1,16.8,0.0
2020-10-14 21:00:00,0,0,0,0,16.5,0.0
2020-10-14 22:00:00,0,0,0,23,16.2,0.0
2020-10-14 23:00:00,0,0,0,45,16.0,0.0
2020-10-15 00:00:00,0,0,0,39,15.7,0.0
2020-10-15 01:00:00,0,0,0,30,15.5,0.0
2020-10-15 02:00:00,0,0,0,37,15.4,0.0
2020-10-15 03:00:00,0,0,0,34,15.0,0.0
2020-10-15 04:00:00,0,0,0,39,14.9,0.0
2020-10-15 05:00:00,0,0,0,54,14.6,0.0
2020-10-15 06:00:00,0,0,0,37,13.9,0.0
2020-10-15 07:00:00,7,8,6,13,13.6,0.0
2020-10-15 08:00:00,67,0,67,58,13.7,12.0
2020-10-15 09:00:00,232,80,199,35,14.2,74.0
2020-10-15 10:00:00,467,537,164,13,14.6,171.0
2020-10-15 11:00:00,657,824,110,0,15.1,300.0
2020-10-15 12:00:00,697,725,171,4,15.8,309.0
2020-10-15 13:00:00,699,723,172,5,16.3,321.0
2020-10-15 14:00:00,465,143,366,31,16.8,202.0
2020-10-15 15:00:00,550,768,109,0,16.8,197.0
2020-10-15 16:00:00,342,448,148,11,16.9,176.0
2020-10-15 17:00:00,95,43,84,49,16.9,51.0
2020-10-15 18:00:00,10,0,10,60,16.6,5.0
2020-10-15 19:00:00,0,0,0,38,16.2,0.0
2020-10-15 20:00:00,0,0,0,69,16.2,0.0
2020-10-15 21:00:00,0,0,0,77,16.0,0.0
2020-10-15 22:00:00,0,0,0,70,15.8,0.0
2020-10-15 23:00:00,0,0,0,48,15.7,0.0
2020-10-16 00:00:00,0,0,0,36,15.3,0.0
2020-10-16 01:00:00,0,0,0,38,14.8,0.0
2020-10-16 02:00:00,0,0,0,29,14.4,0.0
2020-10-16 03:00:00,0,0,0,27,14.2,0.0
2020-10-16 04:00:00,0,0,0,26,14.0,0.0
2020-10-16 05:00:00,0,0,0,13,13.7,0.0
2020-10-16 06:00:00,0,0,0,22,13.7,0.0
2020-10-16 07:00:00,4,0,4,31,13.6,0.0
2020-10-16 08:00:00,73,2,73,50,14.2,5.0
2020-10-16 09:00:00,63,0,63,82,15.0,20.0
2020-10-16 10:00:00,143,0,143,72,15.3,48.0
2020-10-16 11:00:00,30,0,30,95,16.3,45.0
2020-10-16 12:00:00,220,0,220,69,17.4,68.0
2020-10-16 13:00:00,88,0,88,88,17.9,48.0
2020-10-16 14:00:00,292,5,289,55,17.6,56.0
2020-10-16 15:00:00,204,0,204,61,17.5,63.0
2020-10-16 16:00:00,128,0,128,64,17.4,39.0
2020-10-16 17:00:00,52,0,52,69,17.3,13.0
2020-10-16 18:00:00,6,0,6,56,17.1,1.0
2020-10-16 19:00:00,0,0,0,41,17.0,0.0
2020-10-16 20:00:00,0,0,0,59,17.1,0.0
2020-10-16 21:00:00,0,0,0,53,16.9,0.0
2020-10-16 22:00:00,0,0,0,25,16.7,0.0
2020-10-16 23:00:00,0,0,0,35,16.5,0.0
2020-10-17 00:00:00,0,0,0,38,16.2,0.0
2020-10-17 01:00:00,0,0,0,36,15.9,0.0
2020-10-17 02:00:00,0,0,0,28,15.7,0.0
2020-10-17 03:00:00,0,0,0,23,15.5,0.0
2020-10-17 04:00:00,0,0,0,13,15.2,0.0
2020-10-17 05:00:00,0,0,0,18,15.1,0.0
2020-10-17 06:00:00,0,0,0,31,14.9,0.0
2020-10-17 07:00:00,4,0,4,28,14.4,0.0
2020-10-17 08:00:00,100,63,84,18,14.9,33.0
2020-10-17 09:00:00,299,381,148,0,15.8,168.0
2020-10-17 10:00:00,472,512,191,0,16.5,243.0
2020-10-17 11:00:00,602,595,211,0,16.9,281.0
2020-10-17 12:00:00,675,644,214,0,17.1,295.0
2020-10-17 13:00:00,683,658,210,0,17.3,304.0
2020-10-17 14:00:00,621,622,205,1,17.5,300.0
2020-10-17 15:00:00,495,527,198,2,17.6,258.0
2020-10-17 16:00:00,345,496,137,0,17.4,220.0
2020-10-17 17:00:00,159,314,84,0,17.0,141.0
2020-10-17 18:00:00,11,10,10,29,16.5,21.0
2020-10-17 19:00:00,0,0,0,0,16.2,0.0
2020-10-17 20:00:00,0,0,0,1,16.0,0.0
2020-10-17 21:00:00,0,0,0,10,15.9,0.0
2020-10-17 22:00:00,0,0,0,2,15.9,0.0
2020-10-17 23:00:00,0,0,0,27,15.8,0.0
2020-10-18 00:00:00,0,0,0,73,15.7,0.0
2020-10-18 01:00:00,0,0,0,77,15.5,0.0
2020-10-18 02:00:00,0,0,0,75,15.3,0.0
2020-10-18 03:00:00,0,0,0,62,15.1,0.0
2020-10-18 04:00:00,0,0,0,14,14.9,0.0
2020-10-18 05:00:00,0,0,0,16,14.7,0.0
2020-10-18 06:00:00,0,0,0,4,14.4,0.0
2020-10-18 07:00:00,5,4,4,12,14.1,0.0
2020-10-18 08:00:00,131,237,80,5,14.3,51.0
2020-10-18 09:00:00,331,546,117,0,15.0,165.0
2020-10-18 10:00:00,505,658,147,0,15.6,242.0
2020-10-18 11:00:00,628,701,171,0,16.1,284.0
2020-10-18 12:00:00,637,488,290,9,16.4,265.0
2020-10-18 13:00:00,691,691,197,2,16.6,279.0
2020-10-18 14:00:00,643,714,169,1,17.0,299.0
2020-10-18 15:00:00,529,688,143,0,17.4,286.0
2020-10-18 16:00:00,274,336,128,27,17.3,190.0
2020-10-18 17:00:00,69,0,69,58,16.9,35.0
2020-10-18 18:00:00,6,0,6,38,16.5,8.0
2020-10-18 19:00:00,0,0,0,74,16.3,0.0
2020-10-18 20:00:00,0,0,0,71,16.2,0.0
2020-10-18 21:00:00,0,0,0,72,16.0,0.0
2020-10-18 22:00:00,0,0,0,85,15.9,0.0
2020-10-18 23:00:00,0,0,0,60,15.8,0.0
2020-10-19 00:00:00,0,0,0,45,15.6,0.0
2020-10-19 01:00:00,0,0,0,57,15.6,0.0
2020-10-19 02:00:00,0,0,0,53,15.4,0.0
2020-10-19 03:00:00,0,0,0,30,15.1,0.0
2020-10-19 04:00:00,0,0,0,44,15.0,0.0
2020-10-19 05:00:00,0,0,0,36,14.8,0.0
2020-10-19 06:00:00,0,0,0,70,14.5,0.0
2020-10-19 07:00:00,4,0,4,33,14.3,0.0
2020-10-19 08:00:00,80,0,80,43,14.6,31.0
2020-10-19 09:00:00,234,8,231,30,15.4,90.0
2020-10-19 10:00:00,444,383,235,13,16.1,206.0
2020-10-19 11:00:00,508,234,355,20,16.7,175.0
2020-10-19 12:00:00,520,117,437,26,17.4,229.0
2020-10-19 13:00:00,615,436,304,13,18.0,271.0
2020-10-19 14:00:00,521,274,341,19,18.3,189.0
2020-10-19 15:00:00,347,21,335,33,18.3,180.0
2020-10-19 16:00:00,216,0,216,37,17.8,91.0
2020-10-19 17:00:00,120,50,108,20,17.5,82.0
2020-10-19 18:00:00,8,4,8,26,17.3,23.0
2020-10-19 19:00:00,0,0,0,2,17.1,0.0
2020-10-19 20:00:00,0,0,0,13,16.9,0.0
2020-10-19 21:00:00,0,0,0,0,16.9,0.0
2020-10-19 22:00:00,0,0,0,0,16.7,0.0
2020-10-19 23:00:00,0,0,0,0,16.4,0.0
2020-10-20 00:00:00,0,0,0,4,15.9,0.0
2020-10-20 01:00:00,0,0,0,0,15.4,0.0
2020-10-20 02:00:00,0,0,0,0,15.0,0.0
2020-10-20 03:00:00,0,0,0,0,14.8,0.0
2020-10-20 04:00:00,0,0,0,0,14.6,0.0
2020-10-20 05:00:00,0,0,0,0,14.5,0.0
2020-10-20 06:00:00,0,0,0,5,14.3,0.0
2020-10-20 07:00:00,4,3,3,2,14.3,0.0
2020-10-20 08:00:00,123,203,80,6,15.3,25.0
2020-10-20 09:00:00,325,539,118,0,16.4,152.0
2020-10-20 10:00:00,502,669,144,0,17.3,240.0
2020-10-20 11:00:00,632,738,157,0,18.3,281.0
2020-10-20 12:00:00,702,770,161,0,19.1,302.0
2020-10-20 13:00:00,704,767,163,0,19.4,305.0
2020-10-20 14:00:00,639,732,160,0,19.2,289.0
2020-10-20 15:00:00,514,663,148,0,18.9,253.0
2020-10-20 16:00:00,339,516,130,1,18.7,193.0
2020-10-20 17:00:00,145,255,86,4,18.3,117.0
